bidder_id,payment_account,address,outcome,trade_count,most_used_device,device_counts,most_used_country,country_counts,average_times,most_merchandise,merchandise_counts,most_used_ip,ip_counts,most_used_url,url_counts
0381a69b7a061e9ace2798fd48f1f537mgq57,fd87037ce0304077079c749f420f0b4c54uo0,f030a221726fbcdfc4dc7dfd1b381a112hieq,0.0,1.0,phone11,1.0,sa,1.0,-1.1386564579536858,office equipment,1.0,54.212.21.87,1.0,cgb17jpn1ixq9hw,1.0
fd5cef3fe1217c6591500c715d71717anczcq,78800798cbf08acffd76ddd895832a0aq3pk6,f6b89eda16dd0ea7714bdcfb785c6a6cb9bb7,0.0,44.0,phone57,9.0,in,35.0,1.3279719654187228,mobile,44.0,113.103.193.228,2.0,cdplgvbx6gva2ow,11.0
f12120e467869d3d5dbf7c7d0566a8e7bmmhk,a3d2de7675556553a5f08e4c88d2c228i9w73,a3d2de7675556553a5f08e4c88d2c228d0sie,0.0,2.0,phone46,2.0,ru,2.0,0.08610738017592948,books and music,2.0,142.187.87.235,1.0,vasstdc27m7nks3,2.0
af5d33f9724b0e8c1f875406c0556d1e6eotm,852d7ae9bd6cf7f4a5d8a3321998dd88bjrov,aa93ed2eb0134d1bd800f56b9c07a843jqspy,0.0,9450.0,phone61,384.0,in,8103.0,-0.5015705186565768,jewelry,9450.0,216.197.201.221,416.0,vasstdc27m7nks3,2151.0
5aeb71cdc92fe5d1c4a4e127d7ca7783gzje9,a3d2de7675556553a5f08e4c88d2c228siito,e5a84db7c06d1deac0798b46e3f00af3thzlf,0.0,3.0,phone3,1.0,in,3.0,1.2944522788036958,office equipment,3.0,193.130.175.112,1.0,yjr5auf8hn0woiv,2.0
06ddad46112881df154e3bda0e90fe880r57n,a3d2de7675556553a5f08e4c88d2c228i8nnd,a6ed42b522b643dd393b71b9ace4a6e9lfelg,1.0,177.0,phone63,177.0,sg,177.0,1.411401620836484,sporting goods,177.0,10.143.165.94,1.0,ahuiv2h122g4x93,37.0
6d501ebf066c0331853f1bee9754e781obu7z,a3d2de7675556553a5f08e4c88d2c228koa7d,6d4c29ec2e3f693200b807034e743c9flmtgw,0.0,1.0,phone20,1.0,my,1.0,1.2712198448821255,mobile,1.0,170.158.46.203,1.0,8phic3gn4yn1pv8,1.0
0fa357965f89388d8e7eb8cbc3b85c6bnnro4,3602b95123f130dd4f89b5facd9f4e8dhkdhq,1f9bee2bde528ffb3c0363451e819da2i5hgj,0.0,123.0,phone101,14.0,za,61.0,1.3473446531650533,jewelry,123.0,163.108.18.112,9.0,vasstdc27m7nks3,45.0
5f56908449455ee9670c7947614f7b4bxak3c,a3d2de7675556553a5f08e4c88d2c228cvfao,7bd736da6438ad8943c63a62b04febd7ejcnz,0.0,230.0,phone3,23.0,in,209.0,-0.4063129219735945,sporting goods,230.0,219.202.211.58,8.0,vasstdc27m7nks3,58.0
825226b69f2a5a8337ca611b38223989aumow,a3d2de7675556553a5f08e4c88d2c228liyek,a3d2de7675556553a5f08e4c88d2c228zklmd,0.0,109.0,phone25,12.0,th,109.0,-0.16421351134813333,mobile,109.0,85.104.20.160,4.0,vasstdc27m7nks3,52.0
dadbcec8b02ac75c5935f419b318ceca1wwjw,8b1f2ea50e654647a656a0c89856d1a1ejvae,a3d2de7675556553a5f08e4c88d2c228yzcli,0.0,1.0,phone65,1.0,cn,1.0,-1.0426060123220295,mobile,1.0,89.160.115.91,1.0,vasstdc27m7nks3,1.0
ba319b8bb68ca6a12086f2410ca7fb3buxsei,7bfe2fd14a6061fb8bf761d4a78478ffvcrfa,64fd84e207ca65888a0b5ff495619749ub5sy,1.0,517.0,phone4,87.0,id,497.0,-1.0435987550268035,mobile,517.0,166.171.74.77,23.0,pygva5b9cc7raiv,141.0
f4189a40cc622eaef015a19d75d9fe21mylhz,3486eb9e35f3508ec00d4ae2a415115drg9wc,88056103ea641eedf3b797d67460496b2xfxa,0.0,4.0,phone101,1.0,id,4.0,1.2911243837569004,home goods,4.0,150.248.104.106,1.0,vasstdc27m7nks3,3.0
0d0d43ac593a891ce100d8202d3d72c3xsma8,1a2f4f8364d5131cd393ebd8c3ac39afyjrx6,f1d70c4035207e16c77fd6b943d80ba08kxkz,0.0,11.0,phone65,7.0,cn,7.0,-0.8881534447295941,mobile,11.0,119.143.50.130,1.0,vasstdc27m7nks3,9.0
2b72d702b44fd7dd58062e326fd8e4779j8mp,8be59cc656d302f7089fbc43411b8af682iho,138e0e3b6eee9acaf0bfdddc1d56a239c2r7m,0.0,20.0,phone3,3.0,my,7.0,1.297986374342942,jewelry,20.0,133.0.108.236,2.0,25uin5mbzz8a2iv,15.0
9f60e1593604631e10ad2677c51055c6mv205,a3d2de7675556553a5f08e4c88d2c228cl9lg,2a96c3ce94b3be921e0296097b88b56aajgza,0.0,6.0,phone15,1.0,vn,6.0,1.3806466212603599,sporting goods,6.0,14.189.202.245,1.0,vasstdc27m7nks3,3.0
246c55639cf85c682d58cbd2ed6a6563vk2yn,b4ee77a5f16782dec93e18781757fd0aav96i,fd959a9ecc89865698eae73e978a8f6afnsgf,0.0,1041.0,phone45,57.0,in,824.0,1.3135708745567836,mobile,1041.0,213.225.77.188,26.0,vasstdc27m7nks3,311.0
e2165ff862178c7b2946f7f62f5a3e51wcvaw,a95c11eb38e397299d0e81cb4a2e26edt0u44,34bb99a3d13f932948b49386538c80d0e4ed0,0.0,1.0,phone1026,1.0,cn,1.0,-1.0891262852829215,mobile,1.0,242.28.29.235,1.0,vasstdc27m7nks3,1.0
6679d668a393f336ba9d1cb6a154e03aifmkr,f4d7a3f8061df48e7b39b6219bad9ba8o4mvm,dd70c30bee6e5a7075a1d6846b941c4af75a4,0.0,45.0,phone75,8.0,in,19.0,1.3055539513286178,books and music,45.0,124.18.137.116,5.0,vasstdc27m7nks3,17.0
fdad47d27b793b74470086c35333d4fepycsl,a3d2de7675556553a5f08e4c88d2c228josxj,2ae108c0128208ead3f6e705f6850e1a6oc7e,0.0,3.0,phone1094,1.0,ng,3.0,1.2732044161478944,mobile,3.0,120.195.236.105,1.0,vasstdc27m7nks3,2.0
a6bf74b19fcb2687ce345930c4c16d4e2txda,a3d2de7675556553a5f08e4c88d2c2285ilab,7756f789f04885a392a3625ab476a867g650e,0.0,435.0,phone4,23.0,in,185.0,1.3187286445828075,mobile,435.0,213.225.77.188,12.0,vasstdc27m7nks3,92.0
c353286290001e0943ed9bb160145c42etrf8,a3d2de7675556553a5f08e4c88d2c228g0jf3,6cc9c695d09ff631cff5eae863fafbeb6e52i,0.0,1.0,phone25,1.0,za,1.0,-1.1553040270076884,sporting goods,1.0,156.199.213.221,1.0,n9lfl1hqg248kxp,1.0
012441119bcf83b23d4768bb72cea6d6carua,a3d2de7675556553a5f08e4c88d2c228xr58h,defa0d40bc633c07d94be3d2ddc9903cb7afg,0.0,23.0,phone4,3.0,in,10.0,1.3188139439045734,mobile,23.0,230.205.7.164,3.0,b6awg8438upbh6x,14.0
a6d6f3f5034886fc00a1245b439de13a66ha4,836f68b7c31e5af430b1209ef73730c96xw9l,d0685989f8f0ec2929e6d23cf01438eaeqvn5,0.0,4.0,phone2215,2.0,ro,3.0,1.383571661023312,mobile,4.0,171.115.170.83,3.0,vasstdc27m7nks3,3.0
b9d861ce6162179a4b008b63e7fae80fjoywx,a3d2de7675556553a5f08e4c88d2c228rs5x3,a3d2de7675556553a5f08e4c88d2c2283ayqd,0.0,1.0,phone2,1.0,za,1.0,-1.172851762342155,mobile,1.0,61.237.206.46,1.0,vasstdc27m7nks3,1.0
67083f257438b1b79cb09cfa601890855of77,a3d2de7675556553a5f08e4c88d2c2289m94y,3266da57b8c5c3b9d6696cb4f1a30e91h2ch3,0.0,10.0,phone297,2.0,in,6.0,-0.6979631834771272,mobile,10.0,46.94.100.63,2.0,lop2vettdhbkj1l,5.0
dcd54d7afa6820e3f00e1c9e83aecc7b4f3lw,a4682bc5ff95943808962568e1f9cf67fasm3,8e7fbcb029c8c282925c274a9f12fd44f8emz,0.0,217.0,phone41,19.0,id,172.0,1.3223925004381631,computers,217.0,93.227.210.179,12.0,mvytdnu3gaxuq4k,53.0
1b7c070ffb2c23c1d02ae5bc5d817d06qz4xb,a3d2de7675556553a5f08e4c88d2c228xz0wa,fb87ea0327601caa55f3639d208d3e8d8nmuk,0.0,8.0,phone373,2.0,in,6.0,1.265328086355734,mobile,8.0,31.199.172.174,2.0,b4i6pjudryp0h0p,7.0
f4294bb3abb69fa3183e7e851b58b278k83z3,a3d2de7675556553a5f08e4c88d2c2285r94k,04a7f938768489aa8b3463ac48121ec7j1hi6,0.0,1.0,phone31,1.0,us,1.0,1.2171978524846179,mobile,1.0,156.59.15.88,1.0,vasstdc27m7nks3,1.0
aa75d58c3e1207618d47c72ffb19c872bolg8,06f2bed12caad402f367e5cf2b379a17pyrli,e5eb13a1d8959d9fb22fb15143de10e0gcye9,0.0,68.0,phone33,9.0,id,68.0,-0.6294468294281896,sporting goods,68.0,32.205.205.138,3.0,qv4mbucqriwpz1w,13.0
6531bde8d4decd9708ff4407ef95e887a26yi,a3d2de7675556553a5f08e4c88d2c228uinly,5cbbdd4e79c7e1c4cabe09ddb75c5a2ebjihi,0.0,1.0,phone159,1.0,id,1.0,-1.0461626203624128,mobile,1.0,97.215.78.163,1.0,c9kehd8owjxkqrd,1.0
874402ea8b408a017756404006b12708d9s6u,e05a3704b218c7e428a77405ff3ee956zv5ye,fbc10ab297226a3f3b4564a5e8b2f2163otwc,0.0,57.0,phone35,6.0,id,30.0,-0.43950999274819186,mobile,57.0,95.56.240.71,3.0,vasstdc27m7nks3,17.0
c8d3fc73c1a41bf92a5e4982eb6cf78du8gg5,e9da9487595e9e653cfff5a74eb718148eb8l,2c70b4e25195d80cf17e716c7654bfe2y0cxg,0.0,12.0,phone4,3.0,id,10.0,-0.7200564414506337,books and music,12.0,103.4.194.14,1.0,vasstdc27m7nks3,4.0
05a07a27e235d01fe480ea6ac73b8838jq28x,8c04f8ea4f1223e5a73c1da484c46274avl4m,4c5e5d2be8f6076dde4152418ca950d03tznz,0.0,139.0,phone3,12.0,in,116.0,1.323418777430771,mobile,139.0,213.225.77.188,7.0,ccagmzwluxyidc3,45.0
8c33cf751b05ca6a9d886a379a84a2ees9jlu,cd1ea709310b008859c0cdac916b9689qnduo,b9a1f8858fa2679f9dc45ebae7fc660condo9,1.0,18826.0,phone65,1544.0,us,6167.0,-0.6097727628916858,mobile,18826.0,46.40.63.253,44.0,vasstdc27m7nks3,18375.0
dd1675bf26316cd4630087fb47d0ff8fsug8e,a3d2de7675556553a5f08e4c88d2c2289oht1,63ce78587e427547c60b44e54d51a4c9xlx4i,0.0,136.0,phone237,8.0,pl,131.0,-0.005588224673383708,sporting goods,136.0,60.157.70.112,15.0,yr3ttoy08zw079r,21.0
ef89b74b58c49c1a321d3d7ce061d151k51xm,a3d2de7675556553a5f08e4c88d2c228imdf4,7e13f0ba4816888bb9983da4ff700be824jw5,0.0,1.0,phone562,1.0,gt,1.0,0.0666041111976112,mobile,1.0,249.2.56.33,1.0,intbax5927btol6,1.0
024cf43497fd7381df6254888670f84bwbbam,a3d2de7675556553a5f08e4c88d2c2281bppf,a98c3537b9ab734e82ed07d1e97d88eax08c7,0.0,3.0,phone25,1.0,in,2.0,1.2742784743943512,mobile,3.0,220.216.170.202,1.0,637oms6h78uib79,3.0
ef1d71dde32e587e761a1b39d5b374c7gk68y,a3d2de7675556553a5f08e4c88d2c22819fyc,764109868da883b5a8f7cb201d58ef81r89xz,0.0,52.0,phone55,38.0,lt,38.0,-0.020510911297225428,mobile,52.0,29.82.180.210,38.0,vasstdc27m7nks3,42.0
70c31e8b3476b953648fd4f8775c1950m1uz4,51b3b0dc141de9433406f0cdc1ba06888rw91,490e6054ad1f7a6e193632bb0e5c17caetvvb,0.0,3.0,phone3,2.0,in,3.0,-0.6859142058195234,jewelry,3.0,128.141.101.151,2.0,hk0dmiqa08vd108,2.0
03244a553a252dcc3a3037f0371c8d33fmpd1,a3d2de7675556553a5f08e4c88d2c22886sbt,1df0b2cb82cd98e90972acc8e8a752detwki0,0.0,3.0,phone23,1.0,in,2.0,-1.2224813972122706,jewelry,3.0,196.44.47.30,1.0,d1v8jbfxawip13i,1.0
30da67f34e3cc215b3bdad588410fab5655fx,a3d2de7675556553a5f08e4c88d2c228gewne,11cfe0bb4a685db94232cf0ebcc74137km40f,0.0,1.0,phone1026,1.0,cn,1.0,1.4257380429617874,mobile,1.0,11.139.146.239,1.0,vasstdc27m7nks3,1.0
aaa8650a6e0997e90e4b6a9fc2ddf555m5c1g,a3d2de7675556553a5f08e4c88d2c228zyygp,8fd62914925c41c6587ac9c7b5ea86814bk2f,0.0,744.0,phone4,46.0,in,310.0,-0.3058030269562483,jewelry,744.0,216.197.201.221,22.0,vasstdc27m7nks3,157.0
37702159c6cd2c1a21cf66600e96cdc6rdbff,822810bfcf33e69e0fdcada7c2689a383gae4,0a8f0d1fcc4255db0d4d36873f0b1d259abho,0.0,1.0,phone4,1.0,vn,1.0,-0.9813606611397674,mobile,1.0,61.30.77.3,1.0,vasstdc27m7nks3,1.0
0b68888358a492884e3885bcd73ea63bhxidk,988c8087646bb5398c2a7f2dae56c9011id6l,0f11e5e7f848d802639be461f6f291edmzf30,0.0,4.0,phone55,3.0,us,2.0,-0.47651932464797875,sporting goods,4.0,126.151.106.184,1.0,q20vq0phs2ozmwn,2.0
f186d292f4e83f70a92c97f92993f655ygqzw,a3d2de7675556553a5f08e4c88d2c228y0u88,76762a134e2de9e21c93873ed6013561z3iil,0.0,9.0,phone41,3.0,id,7.0,-1.0545125498746948,mobile,9.0,49.96.31.198,3.0,5v3g5v6ntasyquu,7.0
b3dc6151c6813688d0423dbab13d3f19crw2w,c2fed12af7715086f2bc9b949814d566hmqk9,17fd0f974b9dff63ff50f71cff178a08oe8mo,0.0,21.0,phone159,2.0,in,19.0,-0.5543044504608504,jewelry,21.0,238.147.10.114,2.0,vasstdc27m7nks3,7.0
0e66933c924764a59760aaae5368e7d1e0s88,1666e5e98bb0c84c90037ba9041a0775wewwh,e7caab68ab7b669ca5d29366f9773ad69gct3,0.0,57.0,phone111,5.0,in,39.0,1.288623533937107,mobile,57.0,218.136.94.217,4.0,vasstdc27m7nks3,22.0
0a9c5e1f261c937c09817ea2d5e949f34v8oe,a3d2de7675556553a5f08e4c88d2c228sclzv,a3d2de7675556553a5f08e4c88d2c228bol1d,0.0,21.0,phone28,11.0,za,14.0,1.358274826215989,sporting goods,21.0,133.241.248.195,2.0,vasstdc27m7nks3,21.0
65f52b46edfc7fa64b9e74557a78e52c1it54,a3d2de7675556553a5f08e4c88d2c228192ud,ca8d4b018cb62966eebb2974f5a83b4f3fq4q,0.0,2.0,phone46,2.0,dz,2.0,0.1344389999681943,home goods,2.0,111.71.55.120,1.0,vasstdc27m7nks3,2.0
3a32eb1c6dcc818e0df4953e978f2e89ljhnf,a3d2de7675556553a5f08e4c88d2c2280jasj,794abfcfc9a51569c6415a61a319b352td7rt,0.0,5.0,phone3,3.0,in,5.0,-1.097563616924714,office equipment,5.0,148.143.198.225,1.0,6y4b8wk9kkgsolg,1.0
bd0071b98d9479130e5c053a244fe6f1muj8h,124fa309fce08269cce18a84a4588729fjf18,dee44a87c5db48c9f6ca23e37d6f61074typq,1.0,1.0,phone58,1.0,no,1.0,0.15562845361434746,home goods,1.0,41.142.11.227,1.0,xyo3dohgsmmd1y4,1.0
daef74294e84ef6d7e009c2d51be6ee167xds,a3d2de7675556553a5f08e4c88d2c228obyjt,272020afb3fa8995604f9a3ca5e8b750bd6oa,0.0,2.0,phone57,2.0,in,2.0,-1.1217285256532792,mobile,2.0,252.112.94.169,2.0,767xk6s92ujt6q3,2.0
4b32495335dd238db6285f7c6bbe051fv1qoe,60984914f12c2ddbcd4bc034adba8aa7ztuzm,e00c0bbaf904d8155da1f1fc85af7434ubil4,0.0,4.0,phone1,2.0,za,3.0,1.405710845166701,office equipment,4.0,238.49.5.74,2.0,vasstdc27m7nks3,4.0
98a5197faba8ba72d6ee9e1c95d65d737sigb,a3d2de7675556553a5f08e4c88d2c228a8wkn,2a96c3ce94b3be921e0296097b88b56asrq2r,0.0,100.0,phone246,14.0,sa,100.0,1.247594575325089,sporting goods,100.0,116.164.222.243,3.0,7qmwt167e7ec2vh,2.0
3312b8e73417810a88be459d75fe9bc2xhd8v,a43fc68dd4b6a959963ce138bad3619e873wp,43b95b7f5f8d931157619c8f0351573b2i4qh,0.0,8.0,phone348,3.0,sa,3.0,1.3182584143624259,mobile,8.0,100.140.241.167,3.0,cp1dnhrxjh1n9uw,3.0
90fe8d6fc0bbe4ff2ca7833fe51bddbaaibof,bf2aa7bd8510d7519d7acce910040c26mqoyj,2c8453ecb9c040d6054d802705b5222ecf4co,0.0,1912.0,phone4,293.0,in,1338.0,1.3110927747116499,mobile,1912.0,213.225.77.188,66.0,vasstdc27m7nks3,761.0
f2ea6d89dd9897f0d6edb6f24c446f01ra6yk,a3d2de7675556553a5f08e4c88d2c2284bl7j,5c9de1da50cc32a29ffd596ae24cd2bes9jcv,0.0,263.0,phone4,100.0,id,251.0,1.3238976736905954,mobile,263.0,188.138.197.196,12.0,vasstdc27m7nks3,228.0
af98b7d5a7c1ccd2968252a2fb1c06f69igbv,8907b012e41eab2ec876dfd115ca4482e4uh1,a3d2de7675556553a5f08e4c88d2c228whg37,0.0,6.0,phone11,2.0,in,3.0,1.270779774714952,mobile,6.0,100.99.163.235,1.0,ndvuuyzvn7u70tl,2.0
354baa6c4764a5bde013ea3f7edc72552r3oa,a3d2de7675556553a5f08e4c88d2c228zfg0y,794abfcfc9a51569c6415a61a319b352ew5wg,0.0,721.0,phone150,136.0,ae,721.0,-8.704051432067209e-05,sporting goods,721.0,32.83.194.14,6.0,0e6g7ngdyki6uih,36.0
210ae8381324c41f7b49e95f1b7aed80z55df,a3d2de7675556553a5f08e4c88d2c228ufzd7,bbd6b9936bf0d590208bc951d9135264q9cd5,0.0,4.0,phone36,2.0,in,4.0,0.13173224301854497,mobile,4.0,210.184.173.82,2.0,vasstdc27m7nks3,2.0
f895a8d9d7974b3ee7f1f04a25a950e9v63ps,286d1a8f0faa1add88910def859eb856kzpwi,1710a720456a40eda86a5e35dc60b1969azgo,0.0,152.0,phone3,9.0,in,54.0,-0.4211379986916892,jewelry,152.0,5.146.235.202,7.0,vasstdc27m7nks3,29.0
d13cd9e0a7b95c0a35f3456014865230qku5q,a3d2de7675556553a5f08e4c88d2c228qxgdm,ed3197073e765ea3a0fe4e14fa4a3145d6enk,0.0,8.0,phone4,2.0,be,1.0,-0.6771528960893688,home goods,8.0,168.242.177.41,1.0,vasstdc27m7nks3,3.0
820dc943d26965d377be315497837bba5iz67,a3d2de7675556553a5f08e4c88d2c228u4sra,924cd8ca129a9c2b5c32e9bdef05b584it69h,0.0,22.0,phone57,3.0,id,19.0,-0.06567750381863668,sporting goods,22.0,190.88.89.83,2.0,1z8hvkftgnjmujh,11.0
f60edfe5177cab56896a9d6860995095cl1bb,01b2576b7aaebe2a96eacbc9ad17ed310tz4f,2a8afb688516c4218cdbaf3b70f23715pco0r,0.0,3.0,phone65,2.0,cn,2.0,-0.6924656941101784,mobile,3.0,123.88.120.120,1.0,vasstdc27m7nks3,2.0
e268d06507859d78894a8f6e11995f48zls7t,a3d2de7675556553a5f08e4c88d2c228mgnnl,5238fb13da3ab773fcf837970118c2cd8r21k,1.0,484.0,phone46,250.0,za,331.0,1.3296659928925099,sporting goods,484.0,8.116.0.253,121.0,iipgocmyxjjh4j5,34.0
e735a2301a18772a8276aa1f17ef79efu4yew,0f244480cd73688fab682a82aa37a5876h2xg,d07500eb5920adcb4fca292a92e7ed3bvnpuo,0.0,20.0,phone399,3.0,id,10.0,1.290872857872952,jewelry,20.0,128.35.191.166,3.0,vasstdc27m7nks3,5.0
6713e820273f591bdff7d26a48ee30c5k4iii,a3d2de7675556553a5f08e4c88d2c228x2qy8,a3d2de7675556553a5f08e4c88d2c228tfgez,0.0,73357.0,phone4,5080.0,in,25784.0,-0.651356157661226,jewelry,73357.0,115.92.38.21,1509.0,vasstdc27m7nks3,21689.0
3d9910a238a0f282ad3132dd6fc981c8tv3tg,a3d2de7675556553a5f08e4c88d2c2281ehah,c856c4f51e949635cb567f7321bc0c6at1y78,1.0,923.0,phone257,30.0,za,923.0,1.3389871281847137,sporting goods,923.0,121.34.166.226,2.0,vasstdc27m7nks3,923.0
916aedb8fd708e100318969dfe57a4639hexd,a3d2de7675556553a5f08e4c88d2c228rvj57,df2f15e817a58c44bacf2e04b8c21d57geys6,0.0,47.0,phone4,4.0,id,26.0,1.313868889405718,jewelry,47.0,107.189.39.235,2.0,vasstdc27m7nks3,16.0
717a0a200628f9606d88afebaaeb409bv60y8,fcc90337693238ed69a24820c75fa136yrqj9,1a3e554e23e169897e4988e633fc0244oz819,0.0,4289.0,phone3,438.0,in,3261.0,-0.3867698532375673,home goods,4289.0,216.197.201.221,192.0,vasstdc27m7nks3,863.0
9a12aa1aa3560062c6f84bd374eb5f7f422vq,a3d2de7675556553a5f08e4c88d2c228urf4m,a3d2de7675556553a5f08e4c88d2c22811yc7,0.0,26.0,phone4,5.0,in,17.0,1.2886444976705056,mobile,26.0,103.110.28.22,2.0,vasstdc27m7nks3,16.0
48badabcce6015d257ff5809761486c8qgjul,6d22fe548a491f485f5901a8decf7a39q6jha,b312117de5aeb80a49c753f562c4b2d34qgun,0.0,2336.0,phone4,241.0,in,1552.0,1.3168745280388587,jewelry,2336.0,22.136.132.3,103.0,vasstdc27m7nks3,585.0
39b501f37dde9b055d627394964d3260qiktx,a3d2de7675556553a5f08e4c88d2c2280pdjf,a3d2de7675556553a5f08e4c88d2c228yaooj,0.0,266.0,phone4,36.0,in,130.0,-0.35055554540074063,mobile,266.0,57.101.190.69,9.0,vasstdc27m7nks3,83.0
a2b4df001b0e40a398f6d4ae9b316c0eix5bh,bfe22e535f88f023b2120c11f57b0016nvcm7,016983ea67aca1b235a692a94555a3b33aywo,0.0,39.0,phone25,13.0,in,19.0,1.267461308551135,mobile,39.0,213.225.77.188,13.0,vasstdc27m7nks3,13.0
ec3b2ff6f725e847f93285bc9d2b7b3dvcd4u,179c75e672ff7df438934edb058167b67zb0y,a3d2de7675556553a5f08e4c88d2c228vlckj,0.0,16.0,phone65,4.0,lt,9.0,1.3603729791651733,sporting goods,16.0,108.177.146.21,2.0,635clvfbr0x7rjg,2.0
57e1892d3d62d87c9ba5e8425a1958c0fn11u,a3d2de7675556553a5f08e4c88d2c228lcv01,a3d2de7675556553a5f08e4c88d2c228u3v7e,0.0,1.0,phone28,1.0,my,1.0,-1.0647356841409956,sporting goods,1.0,235.114.191.82,1.0,vasstdc27m7nks3,1.0
354d4abc23881a40b8f119225e0dbd09tk1u3,a3d2de7675556553a5f08e4c88d2c228pz4cp,b5d250564f33b4916b9b23f6f483bc48nsvb5,0.0,32.0,phone3,4.0,in,23.0,1.2962552814908483,mobile,32.0,173.125.23.171,2.0,vasstdc27m7nks3,10.0
81207d4ecf830fee924989f4fe1eaa7fntkmw,c9ef8f9c82a24602bca4f1fc4e69fd61sxf25,b160be06cb3730200d95b0a9c74a7a1dnhu51,0.0,134.0,phone65,16.0,ng,88.0,-0.23259018251348842,sporting goods,134.0,236.63.15.129,8.0,vasstdc27m7nks3,31.0
74487d5ffd5c34de4fecaf9dcb66f86b0wwa2,6271e3426149c3a8969d03b92f0bd79ekkq1y,f8857189a9ee68bbce581784d05c6d34tinlr,0.0,360.0,phone57,49.0,in,325.0,-0.3828374422372175,mobile,360.0,79.62.55.179,11.0,vasstdc27m7nks3,66.0
21580623ea81c5b0b82aaf74890218e5mio2z,a3d2de7675556553a5f08e4c88d2c228lkrnk,a3d2de7675556553a5f08e4c88d2c22819ksi,0.0,1.0,phone469,1.0,za,1.0,0.17089923886886169,sporting goods,1.0,174.77.249.121,1.0,vasstdc27m7nks3,1.0
e587d92842526255c86d3b0d425747ecib83l,dab1ae58a15b808c63d8dfcf734f5ee3lkwd2,26108bd7fdfd14d2b7bf24aec40d86b2u12pr,0.0,3526.0,phone4,306.0,id,2040.0,-0.47581603383621607,mobile,3526.0,46.8.223.169,42.0,vasstdc27m7nks3,835.0
4641b5a43c7a2496ef93af2ca590d2c94s20x,a3d2de7675556553a5f08e4c88d2c228npdf7,7afc333092cc8880ebf7c5638c756f6dbxco3,0.0,39.0,phone3,4.0,in,27.0,-0.08642857246462905,mobile,39.0,129.91.239.111,2.0,7yy5mf629u8y78j,29.0
21114d057c297080f0f882420d2436b5mmukc,25fcc376c0120567fff4835d32cd5496q3oe7,c823c0533e26dc58de2892159f4ae65d7cwyd,0.0,1.0,phone76,1.0,za,1.0,-1.0832266415402234,jewelry,1.0,13.231.166.152,1.0,e31rr6v80nzt2xz,1.0
0eeffc5039b27a4dc2e420eca75b1fa55rv5q,a3d2de7675556553a5f08e4c88d2c228eyxfj,bca4fe1e94cd2b728f80fc39486ad6c5zqbx6,0.0,41.0,phone4,6.0,th,41.0,1.3187148929839603,mobile,41.0,86.200.121.249,27.0,vasstdc27m7nks3,12.0
c9416e793bd0559bca3ad4a5194d4cd1k8eyc,a3d2de7675556553a5f08e4c88d2c228ieo35,a3d2de7675556553a5f08e4c88d2c228jy3mj,0.0,67.0,phone8,15.0,my,64.0,-0.4529427147028753,computers,67.0,192.42.227.110,6.0,l1egmw25wbxh7eq,59.0
b853c1e4d6a4657d35705772ca6cfdc3qtox5,a3d2de7675556553a5f08e4c88d2c228ld55i,8f72016d7be75a9ccc974c5b5b260092hwk4b,0.0,1.0,phone26,1.0,in,1.0,1.3721516148935884,books and music,1.0,162.0.133.202,1.0,vasstdc27m7nks3,1.0
21c5f4fff051adecaf1b080fbf910ca3dvi6a,e4539d73a33bb644f000df1083ff8c091c1om,184c186eefc5ed97ee432fec6513282bh8mcr,0.0,335.0,phone119,56.0,us,145.0,-0.050038172001120845,sporting goods,335.0,186.244.235.23,3.0,vasstdc27m7nks3,334.0
4955e2c318d0bdca797ce17794ba18fblhaau,a3d2de7675556553a5f08e4c88d2c228768xl,2a96c3ce94b3be921e0296097b88b56agct4y,0.0,5466.0,phone4,821.0,in,5460.0,1.292969159281785,sporting goods,5466.0,93.206.191.5,177.0,vasstdc27m7nks3,1879.0
53856dce9187b16f2cf5e4e58f5d0397h7tz6,a3d2de7675556553a5f08e4c88d2c228pptid,abb28c73c734013283dab22d5912350azgwqw,0.0,1.0,phone128,1.0,ru,1.0,-1.0759462088088745,mobile,1.0,132.149.53.208,1.0,vasstdc27m7nks3,1.0
8f6f7baf33fe2a5206ed3ca88446a99bmq453,a3d2de7675556553a5f08e4c88d2c2287pm8t,b1abeeedc3163ca5d0df0eecbe6923d0fc1m1,0.0,100.0,phone321,71.0,th,67.0,0.09552068631744516,mobile,100.0,209.195.211.13,63.0,ofzmc4p3pqvgjpp,67.0
29db827ba14938954c90cefe40d26fe1130kd,a3d2de7675556553a5f08e4c88d2c228e9o2s,b4e0eb074f56490a685f418258a6ef12fb25c,0.0,2.0,phone169,1.0,pk,1.0,1.3403914655598097,mobile,2.0,172.253.120.78,1.0,09ijlpfrm1ynra5,1.0
1e050a096927d5b34f4a85d3af28d30eybsaz,37f74bfcdc903faa14baf849e5fd8b75yb1hb,865216c050c8aca5a6e7d4bb96bd099amjgt3,0.0,84.0,phone63,66.0,th,40.0,-0.14984203674386876,sporting goods,84.0,182.197.231.229,2.0,pjfd1qwg0ur0r18,18.0
8f086b809805064f3c4a5dd48327c0f51yplz,644165a0f0b4adf062587f8c5a7a1a4ah4wmt,6aee0bf71520b4a73dc068d93712a5cfq2hkp,1.0,329.0,phone46,73.0,us,99.0,-1.066317596933129,books and music,329.0,37.95.134.218,6.0,qhex76rfizw1kkb,312.0
